from_city,from_region_id,from_region_name,to_city,to_region_id,to_region_name,type,from_station,to_station,duration,distance,cost,route_id,route_name,enabled
wuxi,1012,jiangsu,wuxi,1012,jiangsu,train,wuxi,wuxixinqu,8,13.0,83.5,G7203,G7203,True
wuxi,1012,jiangsu,wuxi,1012,jiangsu,train,wuxi,huishan,11,14.0,42.0,G7034,G7034,True
wuxi,1012,jiangsu,suzhou,1012,jiangsu,train,wuxi,suzhouxinqu,13,32.0,88.5,G9247,G9247,True
wuxi,1012,jiangsu,changzhou,1012,jiangsu,train,wuxi,qishuyan,14,28.0,47.0,G7036,G7036,True
wuxi,1012,jiangsu,suzhou,1012,jiangsu,train,wuxi,suzhou,14,42.0,93.5,G7209,G7209,True
wuxi,1012,jiangsu,changzhou,1012,jiangsu,train,wuxi,changzhou,16,39.0,52.0,G7002,G7002,True
wuxi,1012,jiangsu,zhenjiang,1012,jiangsu,train,wuxi,danyang,28,84.0,25.0,G7130,G7130,True
wuxi,1012,jiangsu,zhenjiang,1012,jiangsu,train,wuxi,zhenjiang,35,111.0,87.0,G7172/G7173,G7172/G7173,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,suzhou,suzhouyuanqu,7,10.0,83.5,G7219,G7219,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,suzhou,suzhouxinqu,10,10.0,42.0,G7142,G7142,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,suzhou,yangchenghu,10,25.0,83.5,G9241,G9241,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,suzhou,kunshannan,12,34.0,88.5,G7213,G7213,True
suzhou,1012,jiangsu,wuxi,1012,jiangsu,train,suzhou,wuxixinqu,14,29.0,47.0,G7054,G7054,True
suzhou,1012,jiangsu,wuxi,1012,jiangsu,train,suzhou,wuxi,16,42.0,57.0,G7042,G7042,True
suzhou,1012,jiangsu,shanghai,1017,shanghai,train,suzhou,antingbei,20,55.0,62.0,G7065,G7065,True
suzhou,1012,jiangsu,shanghai,1017,shanghai,train,suzhou,shanghaihongqiao,27,84.0,20.0,G7131,G7131,True
suzhou,1012,jiangsu,shanghai,1017,shanghai,train,suzhou,shanghai,27,84.0,77.0,G7001,G7001,True
suzhou,1012,jiangsu,changzhou,1012,jiangsu,train,suzhou,qishuyan,29,70.0,67.0,G7044,G7044,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,shanghai,shanghaixi,6,5.0,82.5,G7044,G7044,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,shanghai,nanxiangbei,11,14.0,83.5,G7068,G7068,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,shanghai,antingbei,14,29.0,88.5,G7036,G7036,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,shanghai,huaqiao,16,40.0,93.5,G7046,G7046,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,shanghai,kunshannan,19,57.0,98.5,G7030,G7030,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,shanghai,shanghaihongqiao,24,33.0,88.5,G7361,G7361,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,shanghai,suzhouyuanqu,24,74.0,108.5,G7052,G7052,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,shanghai,suzhou,25,84.0,113.5,G7002,G7002,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,shanghai,suzhoubei,28,70.0,113.5,G7292,G7292,True
zhenjiang,1012,jiangsu,zhenjiang,1012,jiangsu,train,zhenjiang,dantu,11,13.0,55.0,G7049,G7049,True
zhenjiang,1012,jiangsu,zhenjiang,1012,jiangsu,train,zhenjiang,danyang,14,28.0,50.0,G7179,G7179,True
zhenjiang,1012,jiangsu,zhenjiang,1012,jiangsu,train,zhenjiang,baohuashan,15,37.0,52.0,G7032,G7032,True
zhenjiang,1012,jiangsu,nanjing,1012,jiangsu,train,zhenjiang,nanjing,22,64.0,30.0,G7024,G7024,True
zhenjiang,1012,jiangsu,changzhou,1012,jiangsu,train,zhenjiang,changzhou,24,72.0,27,G7085/G7088,G7085/G7088,True
zhenjiang,1012,jiangsu,nanjing,1012,jiangsu,train,zhenjiang,nanjingnan,28,74.0,25.0,G7146,G7146,True
zhenjiang,1012,jiangsu,changzhou,1012,jiangsu,train,zhenjiang,qishuyan,29,83.0,20.0,G7063,G7063,True
zhenjiang,1012,jiangsu,wuxi,1012,jiangsu,train,zhenjiang,wuxi,36,111.0,10.0,G7065,G7065,True
zhenjiang,1012,jiangsu,zhenjiang,1012,jiangsu,train,danyang,zhenjiang,14,28.0,45.0,G7032,G7032,True
zhenjiang,1012,jiangsu,changzhou,1012,jiangsu,train,danyang,changzhou,15,44.0,93.5,G9249,G9249,True
zhenjiang,1012,jiangsu,changzhou,1012,jiangsu,train,danyang,qishuyan,20,56.0,62.5,G7239/G7242,G7239/G7242,True
zhenjiang,1012,jiangsu,wuxi,1012,jiangsu,train,danyang,huishan,24,70.0,72.0,G7041,G7041,True
zhenjiang,1012,jiangsu,wuxi,1012,jiangsu,train,danyang,wuxi,27,84.0,21.5,G7235/G7238,G7235/G7238,True
zhenjiang,1012,jiangsu,nanjing,1012,jiangsu,train,danyang,nanjing,30,92.0,82.0,G7052,G7052,True
zhenjiang,1012,jiangsu,nanjing,1012,jiangsu,train,danyang,xianlin,31,78.0,77.0,G7132,G7132,True
zhenjiang,1012,jiangsu,nanjing,1012,jiangsu,train,danyang,nanjingnan,36,103.0,87.0,G7080,G7080,True
zhenjiang,1012,jiangsu,zhenjiang,1012,jiangsu,train,baohuashan,zhenjiang,14,37.0,40.0,G7125,G7125,True
zhenjiang,1012,jiangsu,nanjing,1012,jiangsu,train,baohuashan,nanjing,14,27.0,45.0,G7032,G7032,True
wuxi,1012,jiangsu,wuxi,1012,jiangsu,train,huishan,wuxi,9,14.0,42.0,G7041,G7041,True
wuxi,1012,jiangsu,changzhou,1012,jiangsu,train,huishan,changzhou,11,25.0,47.0,G7056,G7056,True
wuxi,1012,jiangsu,wuxi,1012,jiangsu,train,huishan,wuxixinqu,15,27.0,49.5,G7225/G7228,G7225/G7228,True
wuxi,1012,jiangsu,suzhou,1012,jiangsu,train,huishan,suzhou,20,56.0,62.0,G7033,G7033,True
wuxi,1012,jiangsu,zhenjiang,1012,jiangsu,train,huishan,danyang,23,70.0,30.0,G7052,G7052,True
wuxi,1012,jiangsu,zhenjiang,1012,jiangsu,train,huishan,dantu,28,5.0,77.0,G7054,G7054,True
wuxi,1012,jiangsu,wuxi,1012,jiangsu,train,wuxixinqu,wuxi,9,13.0,50.0,G7068,G7068,True
wuxi,1012,jiangsu,suzhou,1012,jiangsu,train,wuxixinqu,suzhou,12,29.0,45.0,G7057,G7057,True
wuxi,1012,jiangsu,wuxi,1012,jiangsu,train,wuxixinqu,huishan,14,27.0,45.0,G7056,G7056,True
wuxi,1012,jiangsu,changzhou,1012,jiangsu,train,wuxixinqu,changzhou,20,52.0,35.0,G7122,G7122,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,suzhouyuanqu,suzhou,7,10.0,55.0,G7052,G7052,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,suzhouyuanqu,yangchenghu,10,5.0,60.0,G7219,G7219,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,suzhouyuanqu,kunshannan,11,24.0,52.0,G7355,G7355,True
suzhou,1012,jiangsu,wuxi,1012,jiangsu,train,suzhouyuanqu,wuxi,18,52.0,62.0,G7066,G7066,True
suzhou,1012,jiangsu,shanghai,1017,shanghai,train,suzhouyuanqu,nanxiangbei,20,60.0,62.0,G7059,G7059,True
suzhou,1012,jiangsu,shanghai,1017,shanghai,train,suzhouyuanqu,shanghai,25,74.0,25.0,G7049,G7049,True
suzhou,1012,jiangsu,shanghai,1017,shanghai,train,suzhouyuanqu,shanghaihongqiao,25,74.0,25,G7571/G7574,G7571/G7574,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,antingbei,shanghaixi,11,24.0,47.0,G7213,G7213,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,antingbei,yangchenghu,13,30.0,50.0,G7042,G7042,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,antingbei,shanghai,14,29.0,45.0,G7067,G7067,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,antingbei,suzhouyuanqu,17,45.0,40.0,G7060,G7060,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,antingbei,suzhou,19,55.0,62.0,G7048,G7048,True
changzhou,1012,jiangsu,changzhou,1012,jiangsu,train,qishuyan,changzhou,9,11.0,55.0,G7036,G7036,True
changzhou,1012,jiangsu,wuxi,1012,jiangsu,train,qishuyan,wuxi,12,28.0,47.0,G7125,G7125,True
changzhou,1012,jiangsu,wuxi,1012,jiangsu,train,qishuyan,wuxixinqu,17,41.0,52.0,G7057,G7057,True
changzhou,1012,jiangsu,zhenjiang,1012,jiangsu,train,qishuyan,danyang,21,56.0,62.0,G7048,G7048,True
changzhou,1012,jiangsu,zhenjiang,1012,jiangsu,train,qishuyan,zhenjiang,27,83.0,77.0,G7060,G7060,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,yangchenghu,kunshannan,9,9.0,42.0,G7045,G7045,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,yangchenghu,suzhou,12,25.0,52.0,G7042,G7042,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,shanghaixi,shanghai,7,5.0,4.5,G7235/G7238,G7235/G7238,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,shanghaixi,antingbei,13,24.0,54.0,G7048,G7048,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,shanghaixi,kunshannan,17,45.0,44.0,G7066,G7066,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,shanghaixi,suzhou,25,79.0,29.0,G7044,G7044,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,huaqiao,suzhouyuanqu,14,34.0,45.0,G7046,G7046,True
suzhou,1012,jiangsu,shanghai,1017,shanghai,train,huaqiao,shanghai,16,40.0,57.0,G7057,G7057,True
nanjing,1012,jiangsu,nanjing,1012,jiangsu,train,xianlin,nanjing,15,13.0,55.0,G7132,G7132,True
nanjing,1012,jiangsu,zhenjiang,1012,jiangsu,train,xianlin,zhenjiang,17,51.0,40.0,G7047,G7047,True
zhenjiang,1012,jiangsu,zhenjiang,1012,jiangsu,train,dantu,zhenjiang,10,13.0,55.0,G7054,G7054,True
zhenjiang,1012,jiangsu,changzhou,1012,jiangsu,train,dantu,changzhou,21,59.0,67.0,G7049,G7049,True
shanghai,1017,shanghai,shanghai,1017,shanghai,train,nanxiangbei,shanghai,11,14.0,50.0,G7059,G7059,True
shanghai,1017,shanghai,suzhou,1012,jiangsu,train,nanxiangbei,kunshannan,15,36.0,45.0,G7068,G7068,True
suzhou,1012,jiangsu,suzhou,1012,jiangsu,train,suzhouxinqu,suzhou,8,10.0,42.0,G7121,G7121,True
suzhou,1012,jiangsu,wuxi,1012,jiangsu,train,suzhouxinqu,wuxi,14,32.0,52.0,G7142,G7142,True
hangzhou,1021,zhejiang,hangzhou,1021,zhejiang,train,hangzhou,yuhang,16,25.0,84.5,G7314,G7314,True
hangzhou,1021,zhejiang,jiaxing,1021,zhejiang,train,hangzhou,hainingxi,19,36.0,89.5,G7304,G7304,True
hangzhou,1021,zhejiang,jiaxing,1021,zhejiang,train,hangzhou,tongxiang,23,57.0,100.5,G7318,G7318,True
hangzhou,1021,zhejiang,jiaxing,1021,zhejiang,train,hangzhou,jiaxingnan,29,85.0,112.5,G7320,G7320,True
hangzhou,1021,zhejiang,huzhou,1021,zhejiang,train,hangzhou,deqing,32,38.0,44.0,G7391/G7394,G7391/G7394,True
ningbo,1021,zhejiang,taizhou,1021,zhejiang,train,ninghai,sanmenxian,17,34.0,47.0,G589/G592,G589/G592,True
ningbo,1021,zhejiang,taizhou,1021,zhejiang,train,ninghai,linhai,24,57.0,54,G7525,G7525,True
ningbo,1021,zhejiang,taizhou,1021,zhejiang,train,ninghai,taizhou,32,80.0,16.5,G7521,G7521,True
ningbo,1021,zhejiang,ningbo,1021,zhejiang,train,ninghai,ningbo,33,72.0,66.0,G7504,G7504,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,leqing,yongjia,13,5.0,42.0,G7575/G7578,G7575/G7578,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,leqing,wenzhounan,20,35.0,47.5,G7511,G7511,True
wenzhou,1021,zhejiang,taizhou,1021,zhejiang,train,leqing,wenling,26,64.0,41.0,G7506,G7506,True
wenzhou,1021,zhejiang,taizhou,1021,zhejiang,train,leqing,taizhou,33,88.0,34.0,G7568,G7568,True
ningbo,1021,zhejiang,ningbo,1021,zhejiang,train,fenghua,ningbo,21,38.0,40.0,G7506,G7506,True
ningbo,1021,zhejiang,taizhou,1021,zhejiang,train,fenghua,linhai,34,91.0,64,G7585,G7585,True
ningbo,1021,zhejiang,taizhou,1021,zhejiang,train,fenghua,taizhou,42,114.0,26.5,G7571/G7574,G7571/G7574,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,yongjia,wenzhounan,13,18.0,54.5,G7537,G7537,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,yongjia,yandangshan,24,58.0,43.0,G7576/G7577,G7576/G7577,True
wenzhou,1021,zhejiang,taizhou,1021,zhejiang,train,yongjia,wenling,31,81.0,61.0,G7516,G7516,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,shenfang,leqing,12,18.0,42.5,G7541,G7541,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,shenfang,yongjia,18,35.0,47.5,G7537,G7537,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,shenfang,wenzhounan,25,53.0,44,G7539,G7539,True
wenzhou,1021,zhejiang,taizhou,1021,zhejiang,train,shenfang,taizhou,28,70.0,39.0,G7528,G7528,True
ningbo,1021,zhejiang,ningbo,1021,zhejiang,train,zhuangqiao,ningbo,12,8.0,56.5,G7695,G7695,True
ningbo,1021,zhejiang,ningbo,1021,zhejiang,train,zhuangqiao,yuyaobei,16,41.0,46.5,G7532,G7532,True
ningbo,1021,zhejiang,shaoxing,1021,zhejiang,train,zhuangqiao,shangyubei,23,73.0,23.5,G7670/G7671,G7670/G7671,True
ningbo,1021,zhejiang,shaoxing,1021,zhejiang,train,zhuangqiao,shaoxingbei,30,104.0,17.5,G7590,G7590,True
wenzhou,1021,zhejiang,taizhou,1021,zhejiang,train,yandangshan,wenling,13,23.0,53.0,G7540,G7540,True
wenzhou,1021,zhejiang,taizhou,1021,zhejiang,train,yandangshan,taizhou,21,47.0,47.0,G7596/G7597,G7596/G7597,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,yandangshan,yongjia,27,58.0,54.0,G7571/G7574,G7571/G7574,True
wenzhou,1021,zhejiang,wenzhou,1021,zhejiang,train,yandangshan,wenzhounan,33,76.0,59.5,G7659,G7659,True
dalian,1015,liaoning,dalian,1015,liaoning,train,dalian,puwan,32,58.0,100.5,G8007,G8007,True
dalian,1015,liaoning,dalian,1015,liaoning,train,dalian,wafangdianxi,39,95.0,117.5,G8057,G8057,True
dalian,1015,liaoning,yingkou,1015,liaoning,train,dalian,boyuquan,53,166.0,149.5,G8019,G8019,True
dalian,1015,liaoning,yingkou,1015,liaoning,train,dalian,yingkoudong,66,223.0,176.5,G8045,G8045,True
dalian,1015,liaoning,anshan,1015,liaoning,train,dalian,haichengxi,75,261.0,193.5,G8017,G8017,True
dalian,1015,liaoning,anshan,1015,liaoning,train,dalian,anshanxi,81,300.0,211.5,G8049,G8049,True
dalian,1015,liaoning,liaoyang,1015,liaoning,train,dalian,liaoyang,88,330.0,225.5,G8063,G8063,True
dandong,1015,liaoning,dandong,1015,liaoning,train,wulongbeidong,dandong,12,5.0,1.5,G8115,G8115,True
dandong,1015,liaoning,dandong,1015,liaoning,train,wulongbeidong,fengchengdong,12,5.0,52,G8116,G8116,True
dandong,1015,liaoning,dandong,1015,liaoning,train,wulongbeidong,tongyuanbaoxi,22,5.0,40,G8106/G8107,G8106/G8107,True
dandong,1015,liaoning,benxi,1015,liaoning,train,wulongbeidong,benxi,39,5.0,20.5,G781/G784,G781/G784,True
jilin,1014,jilin,jilin,1014,jilin,train,jiaohexi,jilin,28,5.0,57,G8126,G8126,True
jilin,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,jiaohexi,dunhua,34,5.0,65,G8125,G8125,True
yanbianzhaoxianzuzizhizhou,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,dunhua,antuxi,25,5.0,56.5,G8125,G8125,True
yanbianzhaoxianzuzizhizhou,1014,jilin,jilin,1014,jilin,train,dunhua,jiaohexi,34,5.0,32,G8126,G8126,True
yanbianzhaoxianzuzizhizhou,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,dunhua,yanjixi,41,5.0,25,G8127,G8127,True
yanbianzhaoxianzuzizhizhou,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,antuxi,yanjixi,21,5.0,44.5,G8125,G8125,True
yanbianzhaoxianzuzizhizhou,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,antuxi,dunhua,26,5.0,56.5,G8126,G8126,True
yanbianzhaoxianzuzizhizhou,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,yanjixi,tumenbei,17,5.0,48,G8127,G8127,True
yanbianzhaoxianzuzizhizhou,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,yanjixi,antuxi,21,5.0,52.5,G8126,G8126,True
yanbianzhaoxianzuzizhizhou,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,yanjixi,dunhua,41,5.0,72,G8128,G8128,True
yanbianzhaoxianzuzizhizhou,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,tumenbei,yanjixi,17,5.0,49,G8126,G8126,True
yanbianzhaoxianzuzizhizhou,1014,jilin,hunchun,1014,jilin,train,tumenbei,hunchun,25,5.0,43,G8125,G8125,True
hunchun,1014,jilin,yanbianzhaoxianzuzizhizhou,1014,jilin,train,hunchun,tumenbei,23,5.0,91,G8126,G8126,True
neijiang,1019,sichuan,neijiang,1019,sichuan,train,zizhongbei,neijiangbei,13,5.0,51,G8601,G8601,True
neijiang,1019,sichuan,ziyang,1019,sichuan,train,zizhongbei,ziyangbei,17,5.0,40.0,G8610,G8610,True
neijiang,1019,sichuan,neijiang,1019,sichuan,train,zizhongbei,longchangbei,19,5.0,63.5,G8607,G8607,True
neijiang,1019,sichuan,ziyang,1019,sichuan,train,zizhongbei,jianyangnan,22,5.0,25.5,G8508,G8508,True
neijiang,1019,sichuan,zhongqing,1022,zhongqing,train,zizhongbei,rongchangbei,26,5.0,17,G8501,G8501,True
neijiang,1019,sichuan,zhongqing,1022,zhongqing,train,zizhongbei,dazunan,28,5.0,12,G8521,G8521,True
neijiang,1019,sichuan,chengdu,1019,sichuan,train,zizhongbei,chengdudong,37,5.0,97,G8522,G8522,True
zhongqing,1022,zhongqing,neijiang,1019,sichuan,train,rongchangbei,longchangbei,14,5.0,43.5,G8606,G8606,True
zhongqing,1022,zhongqing,zhongqing,1022,zhongqing,train,rongchangbei,yongchuandong,14,5.0,52.5,G8605,G8605,True
zhongqing,1022,zhongqing,neijiang,1019,sichuan,train,rongchangbei,neijiangbei,20,5.0,31,G8550,G8550,True
zhongqing,1022,zhongqing,ziyang,1019,sichuan,train,rongchangbei,jianyangnan,41,5.0,17.5,G8530,G8530,True
zhongqing,1022,zhongqing,zhongqing,1022,zhongqing,train,rongchangbei,zhongqingbei,41,5.0,88,G8501,G8501,True
zhongqing,1022,zhongqing,chengdu,1019,sichuan,train,rongchangbei,chengdudong,56,5.0,140,G8502,G8502,True
zhongqing,1022,zhongqing,zhongqing,1022,zhongqing,train,dazunan,rongchangbei,9,5.0,55.5,G8502,G8502,True
zhongqing,1022,zhongqing,neijiang,1019,sichuan,train,dazunan,zizhongbei,28,5.0,12.5,G8522,G8522,True
zhongqing,1022,zhongqing,neijiang,1019,sichuan,train,dazunan,longchangbei,29,10.0,38.5,G8610,G8610,True
zhongqing,1022,zhongqing,zhongqing,1022,zhongqing,train,dazunan,zhongqingbei,39,5.0,83,G8503,G8503,True
zhongqing,1022,zhongqing,chengdu,1019,sichuan,train,dazunan,chengdudong,58,5.0,144.5,G8540,G8540,True
neijiang,1019,sichuan,neijiang,1019,sichuan,train,neijiangbei,longchangbei,10,5.0,86.5,G8605,G8605,True
neijiang,1019,sichuan,neijiang,1019,sichuan,train,neijiangbei,zizhongbei,11,5.0,88,G8602,G8602,True
neijiang,1019,sichuan,ziyang,1019,sichuan,train,neijiangbei,ziyangbei,19,5.0,108,G8604,G8604,True
neijiang,1019,sichuan,zhongqing,1022,zhongqing,train,neijiangbei,rongchangbei,20,5.0,31,G8525,G8525,True
neijiang,1019,sichuan,zhongqing,1022,zhongqing,train,neijiangbei,dazunan,22,5.0,26,G8503,G8503,True
neijiang,1019,sichuan,zhongqing,1022,zhongqing,train,neijiangbei,yongchuandong,27,5.0,15.5,G8511,G8511,True
neijiang,1019,sichuan,chongqing,1002,chongqing,train,neijiangbei,bishan,33,5.0,1,G8535,G8535,True
neijiang,1019,sichuan,chengdu,1019,sichuan,train,neijiangbei,chengdudong,43,5.0,14,G8526,G8526,True
zhongqing,1022,zhongqing,zhongqing,1022,zhongqing,train,yongchuandong,dazunan,9,5.0,84.5,G8608,G8608,True
zhongqing,1022,zhongqing,chongqing,1002,chongqing,train,yongchuandong,bishan,13,5.0,45.5,G8505,G8505,True
zhongqing,1022,zhongqing,zhongqing,1022,zhongqing,train,yongchuandong,rongchangbei,14,5.0,45,G8514,G8514,True
zhongqing,1022,zhongqing,neijiang,1019,sichuan,train,yongchuandong,longchangbei,21,5.0,28.5,G8504,G8504,True
zhongqing,1022,zhongqing,zhongqing,1022,zhongqing,train,yongchuandong,zhongqingbei,34,5.0,72.5,G8511,G8511,True
zhongqing,1022,zhongqing,ziyang,1019,sichuan,train,yongchuandong,ziyangbei,42,5.0,18,G8528,G8528,True
zhongqing,1022,zhongqing,chengdu,1019,sichuan,train,yongchuandong,chengdudong,63,5.0,155,G8556,G8556,True
neijiang,1019,sichuan,neijiang,1019,sichuan,train,longchangbei,neijiangbei,13,5.0,47.5,G8538,G8538,True
neijiang,1019,sichuan,zhongqing,1022,zhongqing,train,longchangbei,rongchangbei,14,5.0,43.5,G8605,G8605,True
neijiang,1019,sichuan,zhongqing,1022,zhongqing,train,longchangbei,yongchuandong,21,10.0,69.0,G8609,G8609,True
neijiang,1019,sichuan,ziyang,1019,sichuan,train,longchangbei,jianyangnan,48,15.0,98,G8608,G8608,True
neijiang,1019,sichuan,zhongqing,1022,zhongqing,train,longchangbei,zhongqingbei,48,5.0,104.5,G8507,G8507,True
neijiang,1019,sichuan,chengdu,1019,sichuan,train,longchangbei,chengdudong,49,5.0,123.5,G8504,G8504,True
chongqing,1002,chongqing,zhongqing,1022,zhongqing,train,bishan,yongchuandong,13,5.0,45.5,G8556,G8556,True
chongqing,1002,chongqing,neijiang,1019,sichuan,train,bishan,longchangbei,27,5.0,14.0,G8518,G8518,True
chongqing,1002,chongqing,zhongqing,1022,zhongqing,train,bishan,zhongqingbei,28,5.0,58,G8505,G8505,True
chongqing,1002,chongqing,neijiang,1019,sichuan,train,bishan,zizhongbei,39,5.0,12.5,G8542,G8542,True
chongqing,1002,chongqing,chengdu,1019,sichuan,train,bishan,chengdudong,69,5.0,72.5,G8506,G8506,True
ziyang,1019,sichuan,ziyang,1019,sichuan,train,ziyangbei,jianyangnan,13,5.0,45.5,G8544,G8544,True
ziyang,1019,sichuan,neijiang,1019,sichuan,train,ziyangbei,zizhongbei,16,5.0,57,G8601,G8601,True
ziyang,1019,sichuan,neijiang,1019,sichuan,train,ziyangbei,neijiangbei,22,10.0,26,G8609,G8609,True
ziyang,1019,sichuan,neijiang,1019,sichuan,train,ziyangbei,longchangbei,28,5.0,13.5,G8507,G8507,True
ziyang,1019,sichuan,chengdu,1019,sichuan,train,ziyangbei,chengdudong,28,5.0,77,G8510,G8510,True
ziyang,1019,sichuan,zhongqing,1022,zhongqing,train,ziyangbei,rongchangbei,35,5.0,3,G8515,G8515,True
ziyang,1019,sichuan,chongqing,1002,chongqing,train,ziyangbei,bishan,48,5.0,33,G8523,G8523,True
ziyang,1019,sichuan,ziyang,1019,sichuan,train,jianyangnan,ziyangbei,13,5.0,45.5,G8601,G8601,True
ziyang,1019,sichuan,chengdu,1019,sichuan,train,jianyangnan,chengdudong,21,5.0,62.5,G8602,G8602,True
ziyang,1019,sichuan,neijiang,1019,sichuan,train,jianyangnan,longchangbei,34,5.0,1.0,G8519,G8519,True
ziyang,1019,sichuan,zhongqing,1022,zhongqing,train,jianyangnan,yongchuandong,48,5.0,33.0,G8531,G8531,True
hefei,1000,anhui,hefei,1000,anhui,train,feidong,hefeinan,14,22.0,43,G582/G583,G582/G583,True
hefei,1000,anhui,hefei,1000,anhui,train,feidong,hefei,21,19.0,53.0,G7572/G7573,G7572/G7573,True
hefei,1000,anhui,chuzhou,1000,anhui,train,feidong,quanjiao,31,79.0,72,G581/G584,G581/G584,True
jieyang,1004,guangdong,jieyang,1004,guangdong,train,kuitan,puning,17,31.0,46.5,G6321/G6324,G6321/G6324,True
jieyang,1004,guangdong,chaozhou,1004,guangdong,train,kuitan,chaoshan,41,84.0,62,G6301/G6304,G6301/G6304,True
jieyang,1004,guangdong,huizhou,1004,guangdong,train,kuitan,huidong,47,133.0,76.0,G6322/G6323,G6322/G6323,True
shenzhen,1004,guangdong,shanwei,1004,guangdong,train,houmen,shanwei,16,33.0,50.5,G6325/G6328,G6325/G6328,True
shenzhen,1004,guangdong,huizhou,1004,guangdong,train,houmen,huizhounan,27,67.0,57,G6306/G6307,G6306/G6307,True
hefei,1000,anhui,hefei,1000,anhui,train,hefeibeicheng,hefei,15,22.0,50.0,G7267/G7270,G7267/G7270,True
hefei,1000,anhui,huainan,1000,anhui,train,hefeibeicheng,huainandong,19,67.0,29.5,G7670/G7671,G7670/G7671,True
benxi,1015,liaoning,benxi,1015,liaoning,train,benxixincheng,benxi,14,5.0,51.5,G8105/G8108,G8105/G8108,True
maanshan,1000,anhui,nanjing,1012,jiangsu,train,maanshandong,jiangningxi,11,5.0,43.5,G7095/G7098,G7095/G7098,True
maanshan,1000,anhui,maanshan,1000,anhui,train,maanshandong,dangtudong,11,5.0,54.5,G7172/G7173,G7172/G7173,True
maanshan,1000,anhui,nanjing,1012,jiangsu,train,maanshandong,nanjingnan,21,10.0,52.5,G9275/G9278,G9275/G9278,True
maanshan,1000,anhui,wuhu,1000,anhui,train,maanshandong,wuhu,21,10.0,53.0,G9276/G9277,G9276/G9277,True
wuhu,1000,anhui,wuhu,1000,anhui,train,wuhu,yijiang,13,5.0,41.5,G7082/G7083,G7082/G7083,True
wuhu,1000,anhui,maanshan,1000,anhui,train,wuhu,dangtudong,16,5.0,49.5,G7081/G7084,G7081/G7084,True
wuhu,1000,anhui,maanshan,1000,anhui,train,wuhu,maanshandong,21,5.0,44.0,G9275/G9278,G9275/G9278,True
wuhu,1000,anhui,wuhu,1000,anhui,train,wuhu,fanchangxi,21,10.0,52.0,G9282/G9283,G9282/G9283,True
wuhu,1000,anhui,tongling,1000,anhui,train,wuhu,tongling,33,78.0,21.0,G9276/G9277,G9276/G9277,True
wuhu,1000,anhui,nanjing,1012,jiangsu,train,wuhu,nanjingnan,36,15.0,68.5,G9281/G9284,G9281/G9284,True
